TTD,TCAR,RACP,pass_at,SCS,commitment_final,T,config,dataset
58,0.6842105263157895,1.0,1.0,0.48189399440289515,0.0,57,Local artefact generation,openworlds-ad-trajectories
100,0.5050505050505051,1.0,1.0,0.6593089716464864,0.0,99,Local artefact generation,openworlds-ad-trajectories
104,0.6116504854368932,0.0,1.0,0.6969055666559901,0.0,103,Local artefact generation,openworlds-ad-trajectories
78,0.6493506493506493,1.0,1.0,0.6056218050701544,0.0,77,Local artefact generation,openworlds-ad-trajectories
57,0.5892857142857143,1.0,1.0,0.5695984154182065,0.0,56,Local artefact generation,openworlds-ad-trajectories
83,0.6585365853658537,1.0,1.0,0.6207530293559038,0.0,82,Local artefact generation,openworlds-ad-trajectories
60,0.5932203389830508,1.0,1.0,0.5586197107376548,0.0,59,Local artefact generation,openworlds-ad-trajectories
93,0.6195652173913043,1.0,1.0,0.5281048477179546,0.0,92,Local artefact generation,openworlds-ad-trajectories
59,0.6206896551724138,1.0,1.0,0.6271466248152402,0.0,58,Local artefact generation,openworlds-ad-trajectories
59,0.6379310344827587,1.0,1.0,0.5075886599512714,0.0,58,Local artefact generation,openworlds-ad-trajectories
67,0.6212121212121212,1.0,1.0,0.622652366619013,0.0,66,Local artefact generation,openworlds-ad-trajectories
93,0.5869565217391305,1.0,1.0,0.5957708204075624,0.0,92,Local artefact generation,openworlds-ad-trajectories
98,0.5876288659793815,1.0,1.0,0.5047319902521319,0.0,97,Local artefact generation,Nemesis-Cyber-Pack
82,0.5185185185185185,1.0,1.0,0.42216031779865715,0.0,81,Local artefact generation,Nemesis-Cyber-Pack
59,0.5862068965517241,1.0,1.0,0.4961761685307308,0.0,58,Local artefact generation,Nemesis-Cyber-Pack
117,0.49137931034482757,1.0,1.0,0.5026296172168301,0.0,116,Local artefact generation,Nemesis-Cyber-Pack
68,0.582089552238806,1.0,1.0,0.46409704741102437,0.0,67,Local artefact generation,Nemesis-Cyber-Pack
112,0.6126126126126126,1.0,1.0,0.5633183392083878,0.0,111,Local artefact generation,Nemesis-Cyber-Pack
61,0.55,1.0,1.0,0.6246725808193859,0.0,60,Local artefact generation,Nemesis-Cyber-Pack
81,0.5125,1.0,1.0,0.682306654411233,0.0,80,Local artefact generation,Nemesis-Cyber-Pack
121,0.5833333333333334,0.0,1.0,0.48189399440289515,0.0,120,Local artefact generation,Nemesis-Cyber-Pack
68,0.6268656716417911,1.0,1.0,0.6593089716464864,0.0,67,Local artefact generation,Nemesis-Cyber-Pack
78,0.5974025974025974,1.0,1.0,0.6969055666559901,0.0,77,Local artefact generation,Nemesis-Cyber-Pack
88,0.6781609195402298,1.0,1.0,0.6056218050701544,0.0,87,Local artefact generation,Nemesis-Cyber-Pack
57,0.5178571428571429,1.0,1.0,0.5695984154182065,0.0,56,Local artefact generation,Nemesis-Cyber-Pack
98,0.6494845360824743,1.0,1.0,0.6207530293559038,0.0,97,Local artefact generation,Nemesis-Cyber-Pack
67,0.6212121212121212,0.0,1.0,0.5586197107376548,0.0,66,Local artefact generation,Nemesis-Cyber-Pack
121,0.55,1.0,1.0,0.5281048477179546,0.0,120,Local artefact generation,Nemesis-Cyber-Pack
102,0.594059405940594,1.0,1.0,0.6271466248152402,0.0,101,Local artefact generation,Nemesis-Cyber-Pack
106,0.6190476190476191,1.0,1.0,0.5075886599512714,0.0,105,Local artefact generation,Nemesis-Cyber-Pack
102,0.5841584158415841,1.0,1.0,0.622652366619013,0.0,101,Local artefact generation,Nemesis-Cyber-Pack
75,0.6486486486486487,1.0,1.0,0.5957708204075624,0.0,74,Local artefact generation,Nemesis-Cyber-Pack
66,0.4307692307692308,1.0,1.0,0.5047319902521319,0.0,65,Local artefact generation,LANL-auth-flows
121,0.55,1.0,1.0,0.42216031779865715,0.0,120,Local artefact generation,LANL-auth-flows
84,0.5662650602409639,1.0,1.0,0.4961761685307308,0.0,83,Local artefact generation,LANL-auth-flows
112,0.6036036036036037,1.0,1.0,0.5026296172168301,0.0,111,Local artefact generation,LANL-auth-flows
70,0.5797101449275363,1.0,1.0,0.46409704741102437,0.0,69,Local artefact generation,LANL-auth-flows
108,0.5794392523364486,1.0,1.0,0.5633183392083878,0.0,107,Local artefact generation,LANL-auth-flows
104,0.5436893203883495,1.0,1.0,0.6246725808193859,0.0,103,Local artefact generation,LANL-auth-flows
58,0.631578947368421,1.0,1.0,0.682306654411233,0.0,57,Local artefact generation,LANL-auth-flows
108,0.5420560747663551,1.0,1.0,0.48189399440289515,0.0,107,Local artefact generation,LANL-auth-flows
93,0.5760869565217391,1.0,1.0,0.6593089716464864,0.0,92,Local artefact generation,LANL-auth-flows
76,0.5466666666666666,1.0,1.0,0.6969055666559901,0.0,75,Local artefact generation,LANL-auth-flows
62,0.6557377049180327,1.0,1.0,0.6056218050701544,0.0,61,Local artefact generation,LANL-auth-flows
75,0.5540540540540541,1.0,1.0,0.5695984154182065,0.0,74,Local artefact generation,LANL-auth-flows
117,0.6637931034482759,1.0,1.0,0.6207530293559038,0.0,116,Local artefact generation,LANL-auth-flows
112,0.5765765765765766,1.0,1.0,0.5586197107376548,0.0,111,Local artefact generation,LANL-auth-flows
121,0.5583333333333333,1.0,1.0,0.5281048477179546,0.0,120,Local artefact generation,LANL-auth-flows
99,0.6122448979591837,1.0,1.0,0.6271466248152402,0.0,98,Local artefact generation,LANL-auth-flows
88,0.5287356321839081,1.0,1.0,0.5075886599512714,0.0,87,Local artefact generation,LANL-auth-flows
65,0.671875,1.0,1.0,0.622652366619013,0.0,64,Local artefact generation,LANL-auth-flows
73,0.5833333333333334,1.0,1.0,0.5957708204075624,0.0,72,Local artefact generation,LANL-auth-flows
103,0.5882352941176471,1.0,1.0,0.5047319902521319,0.0,102,Local artefact generation,GOAD-sample
62,0.5409836065573771,1.0,1.0,0.42216031779865715,0.0,61,Local artefact generation,GOAD-sample
93,0.4673913043478261,1.0,1.0,0.4961761685307308,0.0,92,Local artefact generation,GOAD-sample
66,0.4153846153846154,0.0,1.0,0.5026296172168301,0.0,65,Local artefact generation,GOAD-sample
77,0.5,1.0,1.0,0.46409704741102437,0.0,76,Local artefact generation,GOAD-sample
79,0.5384615384615384,1.0,1.0,0.5633183392083878,0.0,78,Local artefact generation,GOAD-sample
68,0.582089552238806,0.0,1.0,0.6246725808193859,0.0,67,Local artefact generation,GOAD-sample
121,0.625,0.0,1.0,0.682306654411233,0.0,120,Local artefact generation,GOAD-sample
85,0.5595238095238095,0.0,1.0,0.48189399440289515,0.0,84,Local artefact generation,GOAD-sample
74,0.6164383561643836,0.0,1.0,0.6593089716464864,0.0,73,Local artefact generation,GOAD-sample
88,0.6206896551724138,0.0,1.0,0.6969055666559901,0.0,87,Local artefact generation,GOAD-sample
118,0.5555555555555556,1.0,1.0,0.6056218050701544,0.0,117,Local artefact generation,GOAD-sample
72,0.4788732394366197,0.0,1.0,0.5695984154182065,0.0,71,Local artefact generation,GOAD-sample
90,0.5842696629213483,0.0,1.0,0.6207530293559038,0.0,89,Local artefact generation,GOAD-sample
71,0.5428571428571428,0.0,1.0,0.5586197107376548,0.0,70,Local artefact generation,GOAD-sample
65,0.53125,0.0,1.0,0.5281048477179546,0.0,64,Local artefact generation,GOAD-sample
88,0.5517241379310345,0.0,1.0,0.6271466248152402,0.0,87,Local artefact generation,GOAD-sample
108,0.5420560747663551,0.0,1.0,0.5075886599512714,0.0,107,Local artefact generation,GOAD-sample
76,0.6,0.0,1.0,0.622652366619013,0.0,75,Local artefact generation,GOAD-sample
103,0.5882352941176471,1.0,1.0,0.5957708204075624,0.0,102,Local artefact generation,GOAD-sample
112,0.6216216216216216,1.0,1.0,0.6529449983938145,0.0,111,Non-belief adaptive allocation,openworlds-ad-trajectories
86,0.49411764705882355,1.0,1.0,0.48950005398858504,0.0,85,Non-belief adaptive allocation,openworlds-ad-trajectories
107,0.6792452830188679,1.0,1.0,0.431729782827333,0.0,106,Non-belief adaptive allocation,openworlds-ad-trajectories
104,0.5728155339805825,1.0,1.0,0.6157260972810353,0.0,103,Non-belief adaptive allocation,openworlds-ad-trajectories
62,0.5901639344262295,1.0,1.0,0.5509817969960324,0.0,61,Non-belief adaptive allocation,openworlds-ad-trajectories
62,0.6229508196721312,1.0,1.0,0.5478657597332603,0.0,61,Non-belief adaptive allocation,openworlds-ad-trajectories
60,0.576271186440678,1.0,1.0,0.4828553240372532,0.0,59,Non-belief adaptive allocation,openworlds-ad-trajectories
107,0.660377358490566,1.0,1.0,0.6239439592823032,0.0,106,Non-belief adaptive allocation,openworlds-ad-trajectories
58,0.5789473684210527,1.0,1.0,0.5524457807804453,0.0,57,Non-belief adaptive allocation,openworlds-ad-trajectories
100,0.6060606060606061,1.0,1.0,0.5836736451533523,0.0,99,Non-belief adaptive allocation,openworlds-ad-trajectories
104,0.5728155339805825,0.0,1.0,0.4140728435452946,0.0,103,Non-belief adaptive allocation,openworlds-ad-trajectories
78,0.6883116883116883,1.0,1.0,0.591018626322837,0.0,77,Non-belief adaptive allocation,openworlds-ad-trajectories
57,0.5357142857142857,1.0,1.0,0.5283471760997224,0.0,56,Non-belief adaptive allocation,openworlds-ad-trajectories
83,0.5121951219512195,1.0,1.0,0.4476910539804046,0.0,82,Non-belief adaptive allocation,openworlds-ad-trajectories
60,0.6271186440677966,1.0,1.0,0.5287071737975133,0.0,59,Non-belief adaptive allocation,openworlds-ad-trajectories
93,0.5652173913043478,1.0,1.0,0.5384084935242058,0.0,92,Non-belief adaptive allocation,openworlds-ad-trajectories
59,0.5689655172413793,1.0,1.0,0.5396950598291594,0.0,58,Non-belief adaptive allocation,openworlds-ad-trajectories
59,0.603448275862069,1.0,1.0,0.5517431356921659,0.0,58,Non-belief adaptive allocation,openworlds-ad-trajectories
67,0.6363636363636364,1.0,1.0,0.6253314405695662,0.0,66,Non-belief adaptive allocation,openworlds-ad-trajectories
93,0.5652173913043478,1.0,1.0,0.490792787363051,0.0,92,Non-belief adaptive allocation,openworlds-ad-trajectories
98,0.6391752577319587,1.0,1.0,0.6529449983938145,0.0,97,Non-belief adaptive allocation,Nemesis-Cyber-Pack
82,0.5061728395061729,1.0,1.0,0.48950005398858504,0.0,81,Non-belief adaptive allocation,Nemesis-Cyber-Pack
59,0.5344827586206896,1.0,1.0,0.431729782827333,0.0,58,Non-belief adaptive allocation,Nemesis-Cyber-Pack
117,0.646551724137931,1.0,1.0,0.6157260972810353,0.0,116,Non-belief adaptive allocation,Nemesis-Cyber-Pack
68,0.6417910447761194,1.0,1.0,0.5509817969960324,0.0,67,Non-belief adaptive allocation,Nemesis-Cyber-Pack
112,0.6396396396396397,1.0,1.0,0.5478657597332603,0.0,111,Non-belief adaptive allocation,Nemesis-Cyber-Pack
61,0.5166666666666667,1.0,1.0,0.4828553240372532,0.0,60,Non-belief adaptive allocation,Nemesis-Cyber-Pack
81,0.5625,1.0,1.0,0.6239439592823032,0.0,80,Non-belief adaptive allocation,Nemesis-Cyber-Pack
121,0.6333333333333333,0.0,1.0,0.5524457807804453,0.0,120,Non-belief adaptive allocation,Nemesis-Cyber-Pack
68,0.4925373134328358,1.0,1.0,0.5836736451533523,0.0,67,Non-belief adaptive allocation,Nemesis-Cyber-Pack
78,0.5064935064935064,1.0,1.0,0.4140728435452946,0.0,77,Non-belief adaptive allocation,Nemesis-Cyber-Pack
88,0.5862068965517241,1.0,1.0,0.591018626322837,0.0,87,Non-belief adaptive allocation,Nemesis-Cyber-Pack
57,0.6071428571428571,1.0,1.0,0.5283471760997224,0.0,56,Non-belief adaptive allocation,Nemesis-Cyber-Pack
98,0.5360824742268041,1.0,1.0,0.4476910539804046,0.0,97,Non-belief adaptive allocation,Nemesis-Cyber-Pack
67,0.4696969696969697,0.0,1.0,0.5287071737975133,0.0,66,Non-belief adaptive allocation,Nemesis-Cyber-Pack
121,0.6416666666666667,1.0,1.0,0.5384084935242058,0.0,120,Non-belief adaptive allocation,Nemesis-Cyber-Pack
102,0.5841584158415841,1.0,1.0,0.5396950598291594,0.0,101,Non-belief adaptive allocation,Nemesis-Cyber-Pack
106,0.5619047619047619,1.0,1.0,0.5517431356921659,0.0,105,Non-belief adaptive allocation,Nemesis-Cyber-Pack
102,0.6138613861386139,1.0,1.0,0.6253314405695662,0.0,101,Non-belief adaptive allocation,Nemesis-Cyber-Pack
75,0.5405405405405406,1.0,1.0,0.490792787363051,0.0,74,Non-belief adaptive allocation,Nemesis-Cyber-Pack
66,0.7230769230769231,1.0,1.0,0.6529449983938145,0.0,65,Non-belief adaptive allocation,LANL-auth-flows
121,0.5416666666666666,1.0,1.0,0.48950005398858504,0.0,120,Non-belief adaptive allocation,LANL-auth-flows
84,0.5060240963855421,1.0,1.0,0.431729782827333,0.0,83,Non-belief adaptive allocation,LANL-auth-flows
112,0.5675675675675675,1.0,1.0,0.6157260972810353,0.0,111,Non-belief adaptive allocation,LANL-auth-flows
70,0.463768115942029,1.0,1.0,0.5509817969960324,0.0,69,Non-belief adaptive allocation,LANL-auth-flows
108,0.6074766355140186,1.0,1.0,0.5478657597332603,0.0,107,Non-belief adaptive allocation,LANL-auth-flows
104,0.5436893203883495,1.0,1.0,0.4828553240372532,0.0,103,Non-belief adaptive allocation,LANL-auth-flows
58,0.6140350877192983,1.0,1.0,0.6239439592823032,0.0,57,Non-belief adaptive allocation,LANL-auth-flows
108,0.5700934579439252,1.0,1.0,0.5524457807804453,0.0,107,Non-belief adaptive allocation,LANL-auth-flows
93,0.6304347826086957,1.0,1.0,0.5836736451533523,0.0,92,Non-belief adaptive allocation,LANL-auth-flows
76,0.6533333333333333,1.0,1.0,0.4140728435452946,0.0,75,Non-belief adaptive allocation,LANL-auth-flows
62,0.639344262295082,1.0,1.0,0.591018626322837,0.0,61,Non-belief adaptive allocation,LANL-auth-flows
75,0.5540540540540541,1.0,1.0,0.5283471760997224,0.0,74,Non-belief adaptive allocation,LANL-auth-flows
117,0.5775862068965517,1.0,1.0,0.4476910539804046,0.0,116,Non-belief adaptive allocation,LANL-auth-flows
112,0.5405405405405406,1.0,1.0,0.5287071737975133,0.0,111,Non-belief adaptive allocation,LANL-auth-flows
121,0.6166666666666667,1.0,1.0,0.5384084935242058,0.0,120,Non-belief adaptive allocation,LANL-auth-flows
99,0.5918367346938775,1.0,1.0,0.5396950598291594,0.0,98,Non-belief adaptive allocation,LANL-auth-flows
88,0.6436781609195402,1.0,1.0,0.5517431356921659,0.0,87,Non-belief adaptive allocation,LANL-auth-flows
65,0.640625,1.0,1.0,0.6253314405695662,0.0,64,Non-belief adaptive allocation,LANL-auth-flows
73,0.5138888888888888,1.0,1.0,0.490792787363051,0.0,72,Non-belief adaptive allocation,LANL-auth-flows
103,0.6274509803921569,1.0,1.0,0.6529449983938145,0.0,102,Non-belief adaptive allocation,GOAD-sample
62,0.5573770491803278,1.0,1.0,0.48950005398858504,0.0,61,Non-belief adaptive allocation,GOAD-sample
93,0.5543478260869565,1.0,1.0,0.431729782827333,0.0,92,Non-belief adaptive allocation,GOAD-sample
66,0.5846153846153846,0.0,1.0,0.6157260972810353,0.0,65,Non-belief adaptive allocation,GOAD-sample
77,0.631578947368421,1.0,1.0,0.5509817969960324,0.0,76,Non-belief adaptive allocation,GOAD-sample
79,0.5128205128205128,1.0,1.0,0.5478657597332603,0.0,78,Non-belief adaptive allocation,GOAD-sample
68,0.5074626865671642,0.0,1.0,0.4828553240372532,0.0,67,Non-belief adaptive allocation,GOAD-sample
121,0.5833333333333334,0.0,1.0,0.6239439592823032,0.0,120,Non-belief adaptive allocation,GOAD-sample
85,0.5833333333333334,0.0,1.0,0.5524457807804453,0.0,84,Non-belief adaptive allocation,GOAD-sample
74,0.6027397260273972,0.0,1.0,0.5836736451533523,0.0,73,Non-belief adaptive allocation,GOAD-sample
88,0.4827586206896552,0.0,1.0,0.4140728435452946,0.0,87,Non-belief adaptive allocation,GOAD-sample
118,0.5726495726495726,1.0,1.0,0.591018626322837,0.0,117,Non-belief adaptive allocation,GOAD-sample
72,0.5633802816901409,0.0,1.0,0.5283471760997224,0.0,71,Non-belief adaptive allocation,GOAD-sample
90,0.5393258426966292,0.0,1.0,0.4476910539804046,0.0,89,Non-belief adaptive allocation,GOAD-sample
71,0.5142857142857142,0.0,1.0,0.5287071737975133,0.0,70,Non-belief adaptive allocation,GOAD-sample
65,0.5,0.0,1.0,0.5384084935242058,0.0,64,Non-belief adaptive allocation,GOAD-sample
88,0.6896551724137931,0.0,1.0,0.5396950598291594,0.0,87,Non-belief adaptive allocation,GOAD-sample
108,0.6448598130841121,0.0,1.0,0.5517431356921659,0.0,107,Non-belief adaptive allocation,GOAD-sample
76,0.5866666666666667,0.0,1.0,0.6253314405695662,0.0,75,Non-belief adaptive allocation,GOAD-sample
103,0.6470588235294118,1.0,1.0,0.490792787363051,0.0,102,Non-belief adaptive allocation,GOAD-sample
112,0.9459459459459459,1.0,1.0,0.8780000519990653,0.0,111,No-Belief,openworlds-ad-trajectories
86,0.8588235294117647,1.0,1.0,0.8799999807990654,0.0,85,No-Belief,openworlds-ad-trajectories
107,0.9150943396226415,1.0,1.0,0.8780000519990653,0.0,106,No-Belief,openworlds-ad-trajectories
104,0.9514563106796117,1.0,1.0,0.9100001191990651,0.0,103,No-Belief,openworlds-ad-trajectories
62,0.9180327868852459,1.0,1.0,0.8599999999990654,0.0,61,No-Belief,openworlds-ad-trajectories
62,0.9016393442622951,1.0,1.0,0.8599999999990654,0.0,61,No-Belief,openworlds-ad-trajectories
60,0.8983050847457628,1.0,1.0,0.8920000671990652,0.0,59,No-Belief,openworlds-ad-trajectories
107,0.8867924528301887,1.0,1.0,0.8379999479990655,0.0,106,No-Belief,openworlds-ad-trajectories
58,0.8771929824561403,1.0,1.0,0.8840001711990649,0.0,57,No-Belief,openworlds-ad-trajectories
100,0.898989898989899,1.0,1.0,0.8979999287990655,0.0,99,No-Belief,openworlds-ad-trajectories
104,0.8932038834951457,0.0,1.0,0.8920000671990652,0.0,103,No-Belief,openworlds-ad-trajectories
78,0.8571428571428571,1.0,1.0,0.8920000671990652,0.0,77,No-Belief,openworlds-ad-trajectories
57,0.8214285714285714,1.0,1.0,0.8780000519990653,0.0,56,No-Belief,openworlds-ad-trajectories
83,0.9390243902439024,1.0,1.0,0.8379999479990655,0.0,82,No-Belief,openworlds-ad-trajectories
60,0.8983050847457628,1.0,1.0,0.8780000519990653,0.0,59,No-Belief,openworlds-ad-trajectories
93,0.8804347826086957,1.0,1.0,0.8580000327990653,0.0,92,No-Belief,openworlds-ad-trajectories
59,0.896551724137931,1.0,1.0,0.9100001191990651,0.0,58,No-Belief,openworlds-ad-trajectories
59,0.8793103448275862,1.0,1.0,0.8780000519990653,0.0,58,No-Belief,openworlds-ad-trajectories
67,0.9090909090909091,1.0,1.0,0.8979999287990655,0.0,66,No-Belief,openworlds-ad-trajectories
93,0.8804347826086957,1.0,1.0,0.8920000671990652,0.0,92,No-Belief,openworlds-ad-trajectories
98,0.865979381443299,1.0,1.0,0.8780000519990653,0.0,97,No-Belief,Nemesis-Cyber-Pack
82,0.9012345679012346,1.0,1.0,0.8799999807990654,0.0,81,No-Belief,Nemesis-Cyber-Pack
59,0.896551724137931,1.0,1.0,0.8780000519990653,0.0,58,No-Belief,Nemesis-Cyber-Pack
117,0.9051724137931034,1.0,1.0,0.9100001191990651,0.0,116,No-Belief,Nemesis-Cyber-Pack
68,0.9104477611940298,1.0,1.0,0.8599999999990654,0.0,67,No-Belief,Nemesis-Cyber-Pack
112,0.8558558558558559,1.0,1.0,0.8599999999990654,0.0,111,No-Belief,Nemesis-Cyber-Pack
61,0.8666666666666667,1.0,1.0,0.8920000671990652,0.0,60,No-Belief,Nemesis-Cyber-Pack
81,0.9,1.0,1.0,0.8379999479990655,0.0,80,No-Belief,Nemesis-Cyber-Pack
121,0.925,0.0,1.0,0.8840001711990649,0.0,120,No-Belief,Nemesis-Cyber-Pack
68,0.9104477611940298,1.0,1.0,0.8979999287990655,0.0,67,No-Belief,Nemesis-Cyber-Pack
78,0.922077922077922,1.0,1.0,0.8920000671990652,0.0,77,No-Belief,Nemesis-Cyber-Pack
88,0.8505747126436781,1.0,1.0,0.8920000671990652,0.0,87,No-Belief,Nemesis-Cyber-Pack
57,0.9107142857142857,1.0,1.0,0.8780000519990653,0.0,56,No-Belief,Nemesis-Cyber-Pack
98,0.8865979381443299,1.0,1.0,0.8379999479990655,0.0,97,No-Belief,Nemesis-Cyber-Pack
67,0.8787878787878788,0.0,1.0,0.8780000519990653,0.0,66,No-Belief,Nemesis-Cyber-Pack
121,0.875,1.0,1.0,0.8580000327990653,0.0,120,No-Belief,Nemesis-Cyber-Pack
102,0.9108910891089109,1.0,1.0,0.9100001191990651,0.0,101,No-Belief,Nemesis-Cyber-Pack
106,0.9523809523809523,1.0,1.0,0.8780000519990653,0.0,105,No-Belief,Nemesis-Cyber-Pack
102,0.8415841584158416,1.0,1.0,0.8979999287990655,0.0,101,No-Belief,Nemesis-Cyber-Pack
75,0.918918918918919,1.0,1.0,0.8920000671990652,0.0,74,No-Belief,Nemesis-Cyber-Pack
66,0.9076923076923077,1.0,1.0,0.8780000519990653,0.0,65,No-Belief,LANL-auth-flows
121,0.9083333333333333,1.0,1.0,0.8799999807990654,0.0,120,No-Belief,LANL-auth-flows
84,0.891566265060241,1.0,1.0,0.8780000519990653,0.0,83,No-Belief,LANL-auth-flows
112,0.9369369369369369,1.0,1.0,0.9100001191990651,0.0,111,No-Belief,LANL-auth-flows
70,0.8985507246376812,1.0,1.0,0.8599999999990654,0.0,69,No-Belief,LANL-auth-flows
108,0.897196261682243,1.0,1.0,0.8599999999990654,0.0,107,No-Belief,LANL-auth-flows
104,0.8932038834951457,1.0,1.0,0.8920000671990652,0.0,103,No-Belief,LANL-auth-flows
58,0.8596491228070176,1.0,1.0,0.8379999479990655,0.0,57,No-Belief,LANL-auth-flows
108,0.897196261682243,1.0,1.0,0.8840001711990649,0.0,107,No-Belief,LANL-auth-flows
93,0.8913043478260869,1.0,1.0,0.8979999287990655,0.0,92,No-Belief,LANL-auth-flows
76,0.92,1.0,1.0,0.8920000671990652,0.0,75,No-Belief,LANL-auth-flows
62,0.9508196721311475,1.0,1.0,0.8920000671990652,0.0,61,No-Belief,LANL-auth-flows
75,0.972972972972973,1.0,1.0,0.8780000519990653,0.0,74,No-Belief,LANL-auth-flows
117,0.853448275862069,1.0,1.0,0.8379999479990655,0.0,116,No-Belief,LANL-auth-flows
112,0.8648648648648649,1.0,1.0,0.8780000519990653,0.0,111,No-Belief,LANL-auth-flows
121,0.9166666666666666,1.0,1.0,0.8580000327990653,0.0,120,No-Belief,LANL-auth-flows
99,0.9285714285714286,1.0,1.0,0.9100001191990651,0.0,98,No-Belief,LANL-auth-flows
88,0.9080459770114943,1.0,1.0,0.8780000519990653,0.0,87,No-Belief,LANL-auth-flows
65,0.90625,1.0,1.0,0.8979999287990655,0.0,64,No-Belief,LANL-auth-flows
73,0.9027777777777778,1.0,1.0,0.8920000671990652,0.0,72,No-Belief,LANL-auth-flows
103,0.8823529411764706,1.0,1.0,0.8780000519990653,0.0,102,No-Belief,GOAD-sample
62,0.8688524590163934,1.0,1.0,0.8799999807990654,0.0,61,No-Belief,GOAD-sample
93,0.8804347826086957,1.0,1.0,0.8780000519990653,0.0,92,No-Belief,GOAD-sample
66,0.9538461538461539,0.0,1.0,0.9100001191990651,0.0,65,No-Belief,GOAD-sample
77,0.8947368421052632,1.0,1.0,0.8599999999990654,0.0,76,No-Belief,GOAD-sample
79,0.9230769230769231,1.0,1.0,0.8599999999990654,0.0,78,No-Belief,GOAD-sample
68,0.8805970149253731,0.0,1.0,0.8920000671990652,0.0,67,No-Belief,GOAD-sample
121,0.85,0.0,1.0,0.8379999479990655,0.0,120,No-Belief,GOAD-sample
85,0.9166666666666666,0.0,1.0,0.8840001711990649,0.0,84,No-Belief,GOAD-sample
74,0.958904109589041,0.0,1.0,0.8979999287990655,0.0,73,No-Belief,GOAD-sample
88,0.9425287356321839,0.0,1.0,0.8920000671990652,0.0,87,No-Belief,GOAD-sample
118,0.9401709401709402,1.0,1.0,0.8920000671990652,0.0,117,No-Belief,GOAD-sample
72,0.8873239436619719,0.0,1.0,0.8780000519990653,0.0,71,No-Belief,GOAD-sample
90,0.8876404494382022,0.0,1.0,0.8379999479990655,0.0,89,No-Belief,GOAD-sample
71,0.9,0.0,1.0,0.8780000519990653,0.0,70,No-Belief,GOAD-sample
65,0.90625,0.0,1.0,0.8580000327990653,0.0,64,No-Belief,GOAD-sample
88,0.9425287356321839,0.0,1.0,0.9100001191990651,0.0,87,No-Belief,GOAD-sample
108,0.9345794392523364,0.0,1.0,0.8780000519990653,0.0,107,No-Belief,GOAD-sample
76,0.9066666666666666,0.0,1.0,0.8979999287990655,0.0,75,No-Belief,GOAD-sample
103,0.9215686274509803,1.0,1.0,0.8920000671990652,0.0,102,No-Belief,GOAD-sample
48,0.5945945945945946,1.0,1.0,0.5499946022372427,0.7403390631789573,111,No-Consistency,openworlds-ad-trajectories
49,0.5882352941176471,1.0,1.0,0.5522562592727479,0.7144536156670401,85,No-Consistency,openworlds-ad-trajectories
46,0.6037735849056604,1.0,1.0,0.542292569752129,0.7291439125697499,106,No-Consistency,openworlds-ad-trajectories
47,0.5631067961165048,1.0,1.0,0.5519752570612315,0.7438210860190861,103,No-Consistency,openworlds-ad-trajectories
45,0.5245901639344263,1.0,1.0,0.5457295467686669,0.6652201370234344,61,No-Consistency,openworlds-ad-trajectories
47,0.7049180327868853,1.0,1.0,0.5553455552003107,0.6736471289965734,61,No-Consistency,openworlds-ad-trajectories
52,0.6101694915254238,1.0,1.0,0.5528887289772418,0.6601642104315377,59,No-Consistency,openworlds-ad-trajectories
48,0.660377358490566,1.0,1.0,0.555043103068621,0.7332680752512326,106,No-Consistency,openworlds-ad-trajectories
50,0.6140350877192983,1.0,1.0,0.5361221522386956,0.6619610328683112,57,No-Consistency,openworlds-ad-trajectories
49,0.6464646464646465,1.0,1.0,0.5482678805386947,0.7169075638993028,99,No-Consistency,openworlds-ad-trajectories
50,0.6504854368932039,0.0,1.0,0.5606215008304037,0.7193529665181491,103,No-Consistency,openworlds-ad-trajectories
43,0.6493506493506493,1.0,1.0,0.5356848489017014,0.6973937439014708,77,No-Consistency,openworlds-ad-trajectories
45,0.5357142857142857,1.0,1.0,0.5640329954396931,0.6682717521816622,56,No-Consistency,openworlds-ad-trajectories
54,0.5853658536585366,1.0,1.0,0.5621456970529268,0.7086167845162832,82,No-Consistency,openworlds-ad-trajectories
48,0.5932203389830508,1.0,1.0,0.545237408288787,0.6802603709474985,59,No-Consistency,openworlds-ad-trajectories
41,0.7065217391304348,1.0,1.0,0.543310658926824,0.7000868225006496,92,No-Consistency,openworlds-ad-trajectories
46,0.6551724137931034,1.0,1.0,0.536275939237724,0.6538040259371278,58,No-Consistency,openworlds-ad-trajectories
47,0.5344827586206896,1.0,1.0,0.5385065829379385,0.6774936992327925,58,No-Consistency,openworlds-ad-trajectories
51,0.6515151515151515,1.0,1.0,0.5375304681874535,0.6794967953009498,66,No-Consistency,openworlds-ad-trajectories
47,0.5652173913043478,1.0,1.0,0.5470455184035175,0.7206966755894145,92,No-Consistency,openworlds-ad-trajectories
48,0.5463917525773195,1.0,1.0,0.5486611227396466,0.7319388507829253,97,No-Consistency,Nemesis-Cyber-Pack
49,0.6049382716049383,1.0,1.0,0.5514331256374186,0.6987388330845994,81,No-Consistency,Nemesis-Cyber-Pack
43,0.6379310344827587,1.0,1.0,0.5460883651387902,0.6598935917845083,58,No-Consistency,Nemesis-Cyber-Pack
47,0.6637931034482759,1.0,1.0,0.553679980304422,0.7550723436906476,116,No-Consistency,Nemesis-Cyber-Pack
